recommends,specials_url,title,url,region,coord,phone,board,address,img_url
"[{'dish': u'http://www.dianping.com/shop/20874138/dish-%E6%B2%99%E9%94%85%E9%B2%9C%E8%8F%8C%E6%BB%8B%E8%A1%A5%E5%85%94', 'name': u'\u6c99\u9505\u9c9c\u83cc\u6ecb\u8865\u5154'}, {'dish': u'http://www.dianping.com/shop/20874138/dish-%E9%A3%98%E9%A6%99%E5%B9%B2%E9%94%85%E5%85%94%E8%82%89', 'name': u'\u98d8\u9999\u5e72\u9505\u5154\u8089'}, {'dish': u'http://www.dianping.com/shop/20874138/dish-%E5%87%89%E6%8B%8C%E5%85%94%E8%80%B3', 'name': u'\u51c9\u62cc\u5154\u8033'}, {'dish': u'http://www.dianping.com/shop/20874138/dish-%E6%B2%99%E9%94%85%E9%B2%9C%E8%8F%8C%E6%BB%8B%E8%A1%A5%E5%85%94', 'name': u'\u6c99\u9505\u9c9c\u83cc\u6ecb\u8865\u5154'}, {'dish': u'http://www.dianping.com/shop/20874138/dish-%E9%A3%98%E9%A6%99%E5%B9%B2%E9%94%85%E5%85%94%E8%82%89', 'name': u'\u98d8\u9999\u5e72\u9505\u5154\u8089'}, {'dish': u'http://www.dianping.com/shop/20874138/dish-%E5%87%89%E6%8B%8C%E5%85%94%E8%80%B3', 'name': u'\u51c9\u62cc\u5154\u8033'}, {'dish': u'http://www.dianping.com/shop/20874138/dish-%E6%B2%99%E9%94%85%E9%B2%9C%E8%8F%8C%E6%BB%8B%E8%A1%A5%E5%85%94', 'name': u'\u6c99\u9505\u9c9c\u83cc\u6ecb\u8865\u5154'}, {'dish': u'http://www.dianping.com/shop/20874138/dish-%E5%87%89%E6%8B%8C%E5%85%94%E8%80%B3', 'name': u'\u51c9\u62cc\u5154\u8033'}, {'dish': u'http://www.dianping.com/shop/20874138/dish-%E6%B2%99%E9%94%85%E9%B2%9C%E8%8F%8C%E6%BB%8B%E8%A1%A5%E5%85%94', 'name': u'\u6c99\u9505\u9c9c\u83cc\u6ecb\u8865\u5154'}, {'dish': u'http://www.dianping.com/shop/20874138/dish-%E9%A3%98%E9%A6%99%E5%B9%B2%E9%94%85%E5%85%94%E8%82%89', 'name': u'\u98d8\u9999\u5e72\u9505\u5154\u8089'}, {'dish': u'http://www.dianping.com/shop/20874138/dish-%E5%87%89%E6%8B%8C%E9%A6%99%E5%B9%B2', 'name': u'\u51c9\u62cc\u9999\u5e72'}, {'dish': u'http://www.dianping.com/shop/20874138/dish-%E5%87%89%E6%8B%8C%E5%85%94%E8%80%B3', 'name': u'\u51c9\u62cc\u5154\u8033'}, {'dish': u'http://www.dianping.com/shop/20874138/dish-%E6%B2%99%E9%94%85%E9%B2%9C%E8%8F%8C%E6%BB%8B%E8%A1%A5%E5%85%94', 'name': u'\u6c99\u9505\u9c9c\u83cc\u6ecb\u8865\u5154'}, {'dish': u'http://www.dianping.com/shop/20874138/dish-%E9%A3%98%E9%A6%99%E5%B9%B2%E9%94%85%E5%85%94%E8%82%89', 'name': u'\u98d8\u9999\u5e72\u9505\u5154\u8089'}, {'dish': u'http://www.dianping.com/shop/20874138/dish-%E5%87%89%E6%8B%8C%E9%A6%99%E5%B9%B2', 'name': u'\u51c9\u62cc\u9999\u5e72'}, {'dish': u'http://www.dianping.com/shop/20874138/dish-%E5%87%89%E6%8B%8C%E5%85%94%E8%80%B3', 'name': u'\u51c9\u62cc\u5154\u8033'}, {'dish': u'http://www.dianping.com/shop/20874138/dish-%E6%B2%99%E9%94%85%E9%B2%9C%E8%8F%8C%E6%BB%8B%E8%A1%A5%E5%85%94', 'name': u'\u6c99\u9505\u9c9c\u83cc\u6ecb\u8865\u5154'}, {'dish': u'http://www.dianping.com/shop/20874138/dish-%E6%B2%99%E9%94%85%E9%B2%9C%E8%8F%8C%E6%BB%8B%E8%A1%A5%E5%85%94', 'name': u'\u6c99\u9505\u9c9c\u83cc\u6ecb\u8865\u5154'}, {'dish': u'http://www.dianping.com/shop/20874138/dish-%E9%A3%98%E9%A6%99%E5%B9%B2%E9%94%85%E5%85%94%E8%82%89', 'name': u'\u98d8\u9999\u5e72\u9505\u5154\u8089'}, {'dish': u'http://www.dianping.com/shop/20874138/dish-%E6%B2%99%E9%94%85%E9%B2%9C%E8%8F%8C%E6%BB%8B%E8%A1%A5%E5%85%94', 'name': u'\u6c99\u9505\u9c9c\u83cc\u6ecb\u8865\u5154'}, {'dish': u'http://www.dianping.com/shop/20874138/dish-%E9%A3%98%E9%A6%99%E5%B9%B2%E9%94%85%E5%85%94%E8%82%89', 'name': u'\u98d8\u9999\u5e72\u9505\u5154\u8089'}, {'dish': u'http://www.dianping.com/shop/20874138/dish-%E5%87%89%E6%8B%8C%E9%A6%99%E5%B9%B2', 'name': u'\u51c9\u62cc\u9999\u5e72'}, {'dish': u'http://www.dianping.com/shop/20874138/dish-%E5%87%89%E6%8B%8C%E5%85%94%E8%80%B3', 'name': u'\u51c9\u62cc\u5154\u8033'}]",javascript:;,山中兔体验餐厅,http://www.dianping.com/shop/20874138,岳阳楼区,"113.1504632,29.3636428",13975034389,"{'url': u'http://www.dianping.com/mylist/2802607', 'intro': u'\u7ed9\u5927\u5bb6\u63a8\u8350\u8fd9\u4e9b\u7a00\u5947\u53e4\u602a\u7684\u5947\u8469\u9910\u5385\uff0c\u597d\u5403\u53c8\u597d\u73a9\uff0c\u7edd\u5bf9\u9002\u5408\u730e\u5947\u7684\u5403\u8d27\u54df\uff01', 'title': u'\u53eb\u9192\u4f60\u7684\u773c\uff01\u53bb\u5cb3\u9633\u5947\u8469\u7684\u4e3b\u9898\u9910\u5385\u7ea6\u4e2a\u4f1a'}",王家河大桥北港路锦绣河山小区斜对面(锦绣河山小区),http://i2.s1.dpfile.com/pc/754b5350efe25b6d60a6ecf54d617c7b(335c221)/thumb.jpg
,,太和夜市城,http://www.dianping.com/shop/9720539,岳阳楼区,"113.11087,29.37053",13575068383,"{'url': u'http://www.dianping.com/mylist/2804225', 'intro': u'\u590f\u5929\u5c31\u662f\u5564\u9152\u53eb\u70e7\u70e4\uff0c\u8fd9\u6837\u5403\uff0c\u624d\u8fc7\u763e', 'title': u'\u5403\u8d27\u8bf7\u8fdb\uff01\u5cb3\u9633\u8d8a\u5403\u8d8a\u8fc7\u763e\u7684\u70e7\u70e4'}",新胜路2号(近炮台山路),http://i3.s1.dpfile.com/pc/3e898949d5bd6decada4bfec9877140b(335c221)/thumb.jpg
,,炊事班军旅主题餐厅,http://www.dianping.com/shop/19091447,岳阳楼区,"113.10963,29.37479",0730-8888918,"{'url': u'http://www.dianping.com/mylist/2802607', 'intro': u'\u7ed9\u5927\u5bb6\u63a8\u8350\u8fd9\u4e9b\u7a00\u5947\u53e4\u602a\u7684\u5947\u8469\u9910\u5385\uff0c\u597d\u5403\u53c8\u597d\u73a9\uff0c\u7edd\u5bf9\u9002\u5408\u730e\u5947\u7684\u5403\u8d27\u54df\uff01', 'title': u'\u53eb\u9192\u4f60\u7684\u773c\uff01\u53bb\u5cb3\u9633\u5947\u8469\u7684\u4e3b\u9898\u9910\u5385\u7ea6\u4e2a\u4f1a'}",新百盛对面通程电器大楼后面,http://i3.s1.dpfile.com/pc/260b2b65977a6aa1887e3317807dc35e(335c221)/thumb.jpg
,,老湘阴怀旧主题餐厅,http://www.dianping.com/shop/22237685,文星镇,"112.89025,28.69866",0730-2389888,"{'url': u'http://www.dianping.com/mylist/2802607', 'intro': u'\u7ed9\u5927\u5bb6\u63a8\u8350\u8fd9\u4e9b\u7a00\u5947\u53e4\u602a\u7684\u5947\u8469\u9910\u5385\uff0c\u597d\u5403\u53c8\u597d\u73a9\uff0c\u7edd\u5bf9\u9002\u5408\u730e\u5947\u7684\u5403\u8d27\u54df\uff01', 'title': u'\u53eb\u9192\u4f60\u7684\u773c\uff01\u53bb\u5cb3\u9633\u5947\u8469\u7684\u4e3b\u9898\u9910\u5385\u7ea6\u4e2a\u4f1a'}",远大T30酒店北侧(太傅路往北走到底),http://i2.s1.dpfile.com/pc/f226a6545d73eb9524494bc8dff5a539(335c221)/thumb.jpg
,javascript:;,lindanke单车主题咖啡馆,http://www.dianping.com/shop/23468120,岳阳楼区,"113.11577,29.34825",15907303126,"{'url': u'http://www.dianping.com/mylist/2802607', 'intro': u'\u7ed9\u5927\u5bb6\u63a8\u8350\u8fd9\u4e9b\u7a00\u5947\u53e4\u602a\u7684\u5947\u8469\u9910\u5385\uff0c\u597d\u5403\u53c8\u597d\u73a9\uff0c\u7edd\u5bf9\u9002\u5408\u730e\u5947\u7684\u5403\u8d27\u54df\uff01', 'title': u'\u53eb\u9192\u4f60\u7684\u773c\uff01\u53bb\u5cb3\u9633\u5947\u8469\u7684\u4e3b\u9898\u9910\u5385\u7ea6\u4e2a\u4f1a'}",南湖游路西15号(南湖花园小区2栋102),http://i3.s1.dpfile.com/pc/7f6cfd0fa5eb74b2c47ea5fd308bf841(335c221)/thumb.jpg
"[{'dish': u'http://www.dianping.com/shop/24510701/dish-%E5%A4%8F%E6%97%A5%E7%99%BE%E9%A6%99%E6%9E%9C', 'name': u'\u590f\u65e5\u767e\u9999\u679c'}, {'dish': u'http://www.dianping.com/shop/24510701/dish-%E6%8A%B9%E8%8C%B6%E4%BC%AF%E7%88%B5', 'name': u'\u62b9\u8336\u4f2f\u7235'}, {'dish': u'http://www.dianping.com/shop/24510701/dish-%E8%9C%9C%E6%A1%83%E4%BC%AF%E7%88%B5', 'name': u'\u871c\u6843\u4f2f\u7235'}, {'dish': u'http://www.dianping.com/shop/24510701/dish-%E8%9C%9C%E6%A1%83%E4%BC%AF%E7%88%B5', 'name': u'\u871c\u6843\u4f2f\u7235'}, {'dish': u'http://www.dianping.com/shop/24510701/dish-%E6%A8%B1%E6%A1%83%E8%A6%86%E7%9B%86%E5%AD%90', 'name': u'\u6a31\u6843\u8986\u76c6\u5b50'}, {'dish': u'http://www.dianping.com/shop/24510701/dish-%E6%9F%A0%E6%AA%AC%E6%85%95%E6%96%AF', 'name': u'\u67e0\u6aac\u6155\u65af'}, {'dish': u'http://www.dianping.com/shop/24510701/dish-%E8%8A%92%E6%9E%9C%E8%8A%9D%E5%A3%AB', 'name': u'\u8292\u679c\u829d\u58eb'}, {'dish': u'http://www.dianping.com/shop/24510701/dish-%E6%A8%B1%E6%A1%83%E8%A6%86%E7%9B%86%E5%AD%90', 'name': u'\u6a31\u6843\u8986\u76c6\u5b50'}, {'dish': u'http://www.dianping.com/shop/24510701/dish-%E6%8A%B9%E8%8C%B6%E4%BC%AF%E7%88%B5', 'name': u'\u62b9\u8336\u4f2f\u7235'}, {'dish': u'http://www.dianping.com/shop/24510701/dish-%E8%9C%9C%E6%A1%83%E4%BC%AF%E7%88%B5', 'name': u'\u871c\u6843\u4f2f\u7235'}, {'dish': u'http://www.dianping.com/shop/24510701/dish-%E8%8D%94%E6%9E%9D%E6%A8%B1%E6%A1%83', 'name': u'\u8354\u679d\u6a31\u6843'}, {'dish': u'http://www.dianping.com/shop/24510701/dish-%E7%9B%BE%E7%89%8C', 'name': u'\u76fe\u724c'}, {'dish': u'http://www.dianping.com/shop/24510701/dish-%E6%8E%A8%E6%8E%A8%E4%B9%90', 'name': u'\u63a8\u63a8\u4e50'}]",,迷茉法式甜点,http://www.dianping.com/shop/24510701,岳阳楼区,"113.16584,29.35287",0730-8688678,"{'url': u'http://www.dianping.com/mylist/2802607', 'intro': u'\u7ed9\u5927\u5bb6\u63a8\u8350\u8fd9\u4e9b\u7a00\u5947\u53e4\u602a\u7684\u5947\u8469\u9910\u5385\uff0c\u597d\u5403\u53c8\u597d\u73a9\uff0c\u7edd\u5bf9\u9002\u5408\u730e\u5947\u7684\u5403\u8d27\u54df\uff01', 'title': u'\u53eb\u9192\u4f60\u7684\u773c\uff01\u53bb\u5cb3\u9633\u5947\u8469\u7684\u4e3b\u9898\u9910\u5385\u7ea6\u4e2a\u4f1a'}",经济技术开发区狮子山路天邦珍珠湾小区A幢1层116号(会展中心、天邦珍珠湾、琉璃河),http://i3.s1.dpfile.com/pc/61899f68084301786370723740bac1f6(335c221)/thumb.jpg
,javascript:;,壹号锅烤鱼干锅,http://www.dianping.com/shop/6819418,岳阳楼区,"113.12908,29.36445",0730-8971777,"{'url': u'http://www.dianping.com/mylist/2803990', 'intro': u'\u70e4\u9c7c\u662f\u8bb8\u591a\u9955\u5ba2\u65e0\u6cd5\u62b5\u6321\u7684\u7f8e\u5473\uff0c\u7126\u9999\u7684\u9c7c\u76ae\u3001\u5ae9\u6ed1\u7684\u9c7c\u8089\uff0c\u6d53\u90c1\u7684\u9171\u6c41\uff0c\u9ebb\u8fa3\u5e26\u52b2\u7684\u53e3\u611f...', 'title': u'\u3010\u5cb3\u9633\u3011\u75af\u72c2\u6392\u961f\u597d\u7f8e\u5473\uff01\u4eba\u6c14\u70e4\u9c7c\u5730\u56fe'}",建湘路天伦城金三角美食街1142-1143号门面,http://i3.s2.dpfile.com/pc/5f226c82e4e0cc0d3c9532805c67dfb4(335c221)/thumb.jpg
,javascript:;,烤鱼之家,http://www.dianping.com/shop/20810090,文星镇,"112.888371,28.677517",13762792744,"{'url': u'http://www.dianping.com/mylist/2803990', 'intro': u'\u70e4\u9c7c\u662f\u8bb8\u591a\u9955\u5ba2\u65e0\u6cd5\u62b5\u6321\u7684\u7f8e\u5473\uff0c\u7126\u9999\u7684\u9c7c\u76ae\u3001\u5ae9\u6ed1\u7684\u9c7c\u8089\uff0c\u6d53\u90c1\u7684\u9171\u6c41\uff0c\u9ebb\u8fa3\u5e26\u52b2\u7684\u53e3\u611f...', 'title': u'\u3010\u5cb3\u9633\u3011\u75af\u72c2\u6392\u961f\u597d\u7f8e\u5473\uff01\u4eba\u6c14\u70e4\u9c7c\u5730\u56fe'}",尚书路司法局边,http://i1.s2.dpfile.com/pc/df0eb1f41b31644ec0776aefbb21a346(335c221)/thumb.jpg
"[{'dish': u'http://www.dianping.com/shop/23499800/dish-%E5%91%A8%E7%91%9C%E9%9C%B8%E7%8E%8B%E6%8E%92', 'name': u'\u5468\u745c\u9738\u738b\u6392'}, {'dish': u'http://www.dianping.com/shop/23499800/dish-%E6%97%BA%E6%97%BA%E6%8E%92%E9%AA%A8', 'name': u'\u65fa\u65fa\u6392\u9aa8'}, {'dish': u'http://www.dianping.com/shop/23499800/dish-%E6%B3%A1%E6%A4%92%E7%83%A4%E9%B1%BC', 'name': u'\u6ce1\u6912\u70e4\u9c7c'}, {'dish': u'http://www.dianping.com/shop/23499800/dish-%E5%91%A8%E7%91%9C%E9%9C%B8%E7%8E%8B%E6%8E%92', 'name': u'\u5468\u745c\u9738\u738b\u6392'}, {'dish': u'http://www.dianping.com/shop/23499800/dish-%E6%B3%A1%E6%A4%92%E7%83%A4%E9%B1%BC', 'name': u'\u6ce1\u6912\u70e4\u9c7c'}, {'dish': u'http://www.dianping.com/shop/23499800/dish-%E6%BD%9C%E6%B1%9F%E6%B2%B9%E7%84%96%E8%99%BE', 'name': u'\u6f5c\u6c5f\u6cb9\u7116\u867e'}, {'dish': u'http://www.dianping.com/shop/23499800/dish-%E6%B3%A1%E6%A4%92%E7%83%A4%E9%B1%BC', 'name': u'\u6ce1\u6912\u70e4\u9c7c'}, {'dish': u'http://www.dianping.com/shop/23499800/dish-%E6%97%BA%E6%97%BA%E6%8E%92%E9%AA%A8', 'name': u'\u65fa\u65fa\u6392\u9aa8'}, {'dish': u'http://www.dianping.com/shop/23499800/dish-%E9%BE%99%E8%99%BE', 'name': u'\u9f99\u867e'}, {'dish': u'http://www.dianping.com/shop/23499800/dish-%E6%B3%A1%E6%A4%92%E7%83%A4%E9%B1%BC', 'name': u'\u6ce1\u6912\u70e4\u9c7c'}, {'dish': u'http://www.dianping.com/shop/23499800/dish-%E6%97%BA%E6%97%BA%E6%8E%92%E9%AA%A8', 'name': u'\u65fa\u65fa\u6392\u9aa8'}, {'dish': u'http://www.dianping.com/shop/23499800/dish-%E6%B3%A1%E6%A4%92%E7%83%A4%E9%B1%BC', 'name': u'\u6ce1\u6912\u70e4\u9c7c'}, {'dish': u'http://www.dianping.com/shop/23499800/dish-%E9%BE%99%E8%99%BE', 'name': u'\u9f99\u867e'}, {'dish': u'http://www.dianping.com/shop/23499800/dish-%E6%97%BA%E6%97%BA%E6%8E%92%E9%AA%A8', 'name': u'\u65fa\u65fa\u6392\u9aa8'}, {'dish': u'http://www.dianping.com/shop/23499800/dish-%E6%B3%A1%E6%A4%92%E7%83%A4%E9%B1%BC', 'name': u'\u6ce1\u6912\u70e4\u9c7c'}, {'dish': u'http://www.dianping.com/shop/23499800/dish-%E6%97%BA%E6%97%BA%E6%8E%92%E9%AA%A8', 'name': u'\u65fa\u65fa\u6392\u9aa8'}, {'dish': u'http://www.dianping.com/shop/23499800/dish-%E6%B3%A1%E6%A4%92%E7%83%A4%E9%B1%BC', 'name': u'\u6ce1\u6912\u70e4\u9c7c'}, {'dish': u'http://www.dianping.com/shop/23499800/dish-%E9%BE%99%E8%99%BE', 'name': u'\u9f99\u867e'}]",,万州烤鱼,http://www.dianping.com/shop/23499800,岳阳楼区,"0.0,0.0",0730-8888977,"{'url': u'http://www.dianping.com/mylist/2803990', 'intro': u'\u70e4\u9c7c\u662f\u8bb8\u591a\u9955\u5ba2\u65e0\u6cd5\u62b5\u6321\u7684\u7f8e\u5473\uff0c\u7126\u9999\u7684\u9c7c\u76ae\u3001\u5ae9\u6ed1\u7684\u9c7c\u8089\uff0c\u6d53\u90c1\u7684\u9171\u6c41\uff0c\u9ebb\u8fa3\u5e26\u52b2\u7684\u53e3\u611f...', 'title': u'\u3010\u5cb3\u9633\u3011\u75af\u72c2\u6392\u961f\u597d\u7f8e\u5473\uff01\u4eba\u6c14\u70e4\u9c7c\u5730\u56fe'}",八字门岳州中学旁边,http://i1.s2.dpfile.com/pc/cb080ac47d0eca015a0e565f8f496fcc(335c221)/thumb.jpg
"[{'dish': u'http://www.dianping.com/shop/9766858/dish-%E7%83%A4%E7%94%9F%E8%9A%9D', 'name': u'\u70e4\u751f\u869d'}, {'dish': u'http://www.dianping.com/shop/9766858/dish-%E7%83%A4%E7%94%9F%E8%9A%9D', 'name': u'\u70e4\u751f\u869d'}, {'dish': u'http://www.dianping.com/shop/9766858/dish-%E7%89%9B%E7%AD%8B', 'name': u'\u725b\u7b4b'}, {'dish': u'http://www.dianping.com/shop/9766858/dish-%E8%8A%B1%E7%94%B2', 'name': u'\u82b1\u7532'}, {'dish': u'http://www.dianping.com/shop/9766858/dish-%E7%83%A4%E7%94%9F%E8%9A%9D', 'name': u'\u70e4\u751f\u869d'}]",,猫仔烤鱼,http://www.dianping.com/shop/9766858,岳阳楼区,"113.126886999885,29.3750950000007",0730-8887888,"{'url': u'http://www.dianping.com/mylist/2803990', 'intro': u'\u70e4\u9c7c\u662f\u8bb8\u591a\u9955\u5ba2\u65e0\u6cd5\u62b5\u6321\u7684\u7f8e\u5473\uff0c\u7126\u9999\u7684\u9c7c\u76ae\u3001\u5ae9\u6ed1\u7684\u9c7c\u8089\uff0c\u6d53\u90c1\u7684\u9171\u6c41\uff0c\u9ebb\u8fa3\u5e26\u52b2\u7684\u53e3\u611f...', 'title': u'\u3010\u5cb3\u9633\u3011\u75af\u72c2\u6392\u961f\u597d\u7f8e\u5473\uff01\u4eba\u6c14\u70e4\u9c7c\u5730\u56fe'}",龙湾巷5号,http://i1.s2.dpfile.com/pc/71f8f3cf848cd19e1bc79eb88d6de455(335c221)/thumb.jpg
,javascript:;,天添烤鱼,http://www.dianping.com/shop/21151579,城郊乡,"113.08985,28.8027",18692119309,"{'url': u'http://www.dianping.com/mylist/2803990', 'intro': u'\u70e4\u9c7c\u662f\u8bb8\u591a\u9955\u5ba2\u65e0\u6cd5\u62b5\u6321\u7684\u7f8e\u5473\uff0c\u7126\u9999\u7684\u9c7c\u76ae\u3001\u5ae9\u6ed1\u7684\u9c7c\u8089\uff0c\u6d53\u90c1\u7684\u9171\u6c41\uff0c\u9ebb\u8fa3\u5e26\u52b2\u7684\u53e3\u611f...', 'title': u'\u3010\u5cb3\u9633\u3011\u75af\u72c2\u6392\u961f\u597d\u7f8e\u5473\uff01\u4eba\u6c14\u70e4\u9c7c\u5730\u56fe'}",归义广场汨新路口,http://i2.s1.dpfile.com/pc/0da8b04089fc8521c45f6063dd605435(335c221)/thumb.jpg
,javascript:;,金牛烤鱼堂,http://www.dianping.com/shop/22904303,华容县其他,"112.551896,29.527374",18613908813,"{'url': u'http://www.dianping.com/mylist/2803990', 'intro': u'\u70e4\u9c7c\u662f\u8bb8\u591a\u9955\u5ba2\u65e0\u6cd5\u62b5\u6321\u7684\u7f8e\u5473\uff0c\u7126\u9999\u7684\u9c7c\u76ae\u3001\u5ae9\u6ed1\u7684\u9c7c\u8089\uff0c\u6d53\u90c1\u7684\u9171\u6c41\uff0c\u9ebb\u8fa3\u5e26\u52b2\u7684\u53e3\u611f...', 'title': u'\u3010\u5cb3\u9633\u3011\u75af\u72c2\u6392\u961f\u597d\u7f8e\u5473\uff01\u4eba\u6c14\u70e4\u9c7c\u5730\u56fe'}",华容大道与港东中路口(金利源酒店旁),http://i2.s1.dpfile.com/pc/97ede704a33b3bc7a4f89c2e32a35c5e(335c221)/thumb.jpg
,javascript:;,长城烤鱼,http://www.dianping.com/shop/23122220,岳阳楼区,"113.138169,29.356841",,"{'url': u'http://www.dianping.com/mylist/2803990', 'intro': u'\u70e4\u9c7c\u662f\u8bb8\u591a\u9955\u5ba2\u65e0\u6cd5\u62b5\u6321\u7684\u7f8e\u5473\uff0c\u7126\u9999\u7684\u9c7c\u76ae\u3001\u5ae9\u6ed1\u7684\u9c7c\u8089\uff0c\u6d53\u90c1\u7684\u9171\u6c41\uff0c\u9ebb\u8fa3\u5e26\u52b2\u7684\u53e3\u611f...', 'title': u'\u3010\u5cb3\u9633\u3011\u75af\u72c2\u6392\u961f\u597d\u7f8e\u5473\uff01\u4eba\u6c14\u70e4\u9c7c\u5730\u56fe'}",花板桥步步高六楼,http://i2.s1.dpfile.com/pc/1115bdd152f5e4ac942a0b14750f1bb2(335c221)/thumb.jpg
"[{'dish': u'http://www.dianping.com/shop/24030583/dish-%E9%85%B8%E8%8F%9C%E9%B1%BC', 'name': u'\u9178\u83dc\u9c7c'}, {'dish': u'http://www.dianping.com/shop/24030583/dish-%E9%BA%BB%E8%BE%A3%E9%B1%BC', 'name': u'\u9ebb\u8fa3\u9c7c'}]",javascript:;,鱼见你烤鱼主题餐吧,http://www.dianping.com/shop/24030583,岳阳楼区,"113.106938,29.358288",0730-8323777,"{'url': u'http://www.dianping.com/mylist/2803990', 'intro': u'\u70e4\u9c7c\u662f\u8bb8\u591a\u9955\u5ba2\u65e0\u6cd5\u62b5\u6321\u7684\u7f8e\u5473\uff0c\u7126\u9999\u7684\u9c7c\u76ae\u3001\u5ae9\u6ed1\u7684\u9c7c\u8089\uff0c\u6d53\u90c1\u7684\u9171\u6c41\uff0c\u9ebb\u8fa3\u5e26\u52b2\u7684\u53e3\u611f...', 'title': u'\u3010\u5cb3\u9633\u3011\u75af\u72c2\u6392\u961f\u597d\u7f8e\u5473\uff01\u4eba\u6c14\u70e4\u9c7c\u5730\u56fe'}",美食节水岸足浴楼上（原力力鱼馆）(原力力鱼馆),http://i3.s1.dpfile.com/pc/e087635d10d9ccf0aa22bb3d668c8fe5(335c221)/thumb.jpg
"[{'dish': u'http://www.dianping.com/shop/23404462/dish-%E8%8A%92%E6%9E%9C%E5%A4%9A%E5%A3%AB', 'name': u'\u8292\u679c\u591a\u58eb'}, {'dish': u'http://www.dianping.com/shop/23404462/dish-%E6%A6%B4%E8%8E%B2%E9%9B%AA%E6%BB%8B', 'name': u'\u69b4\u83b2\u96ea\u6ecb'}, {'dish': u'http://www.dianping.com/shop/23404462/dish-%E8%8A%92%E6%9E%9C%E5%88%A8%E5%86%B0', 'name': u'\u8292\u679c\u5228\u51b0'}, {'dish': u'http://www.dianping.com/shop/23404462/dish-%E5%A5%87%E8%B6%A3%E5%AF%86%E7%93%9C%E5%A4%9A%E5%A3%AB', 'name': u'\u5947\u8da3\u5bc6\u74dc\u591a\u58eb'}, {'dish': u'http://www.dianping.com/shop/23404462/dish-%E8%8A%92%E6%9E%9C%E5%A5%B6%E6%98%94', 'name': u'\u8292\u679c\u5976\u6614'}, {'dish': u'http://www.dianping.com/shop/23404462/dish-%E6%A6%B4%E8%8E%B2%E5%8D%83%E5%B1%82', 'name': u'\u69b4\u83b2\u5343\u5c42'}, {'dish': u'http://www.dianping.com/shop/23404462/dish-%E6%A6%B4%E8%8E%B2%E5%A5%B6%E6%98%94', 'name': u'\u69b4\u83b2\u5976\u6614'}, {'dish': u'http://www.dianping.com/shop/23404462/dish-%E6%B5%B7%E7%9B%90%E7%83%A4%E6%A0%97%E5%AD%90', 'name': u'\u6d77\u76d0\u70e4\u6817\u5b50'}, {'dish': u'http://www.dianping.com/shop/23404462/dish-%E6%B3%95%E5%BC%8F%E5%B8%83%E6%9C%97%E8%92%99%E5%A4%9A%E5%A3%AB', 'name': u'\u6cd5\u5f0f\u5e03\u6717\u8499\u591a\u58eb'}, {'dish': u'http://www.dianping.com/shop/23404462/dish-%E6%A6%B4%E8%8E%B2%E5%8D%83%E5%B1%82', 'name': u'\u69b4\u83b2\u5343\u5c42'}]",,榴芒熊夫妇旗舰店,http://www.dianping.com/shop/23404462,岳阳楼区,"113.0964,29.34726",0730-3340088,"{'url': u'http://www.dianping.com/mylist/2803052', 'intro': u'\u518d\u4e5f\u4e0d\u6015\u6691\u5047\u4e0d\u9020\u5e26\u5b69\u5b50\u53bb\u54ea\u513f\u73a9\u54af\uff0c\u8fd9\u4e9b\u9910\u5385\u4e0d\u5149\u597d\u5403\uff0c\u8fd8\u597d\u73a9\uff0c\u5468\u672b\u5c31\u6709\u5403\u559d\u73a9\u7684\u4e00\u5929...', 'title': u'\u662f\u9910\u5385\u4e5f\u662f\u4e50\u56ed\uff01\u5cb3\u9633\u80fd\u73a9\u4e50\u7684\u4eb2\u5b50\u9910\u5385\u5927\u641c\u7f57'}",云梦路南津古渡(品味湖景餐吧),http://i1.s1.dpfile.com/pc/e1d43e2e8ee4e72ce26ce8723e73c67b(335c221)/thumb.jpg
"[{'dish': u'http://www.dianping.com/shop/21664474/dish-%E7%81%AB%E7%84%B0%E7%89%9B%E6%8E%92', 'name': u'\u706b\u7130\u725b\u6392'}]",javascript:;,囍焰牛排,http://www.dianping.com/shop/21664474,城关镇,"112.56552,29.528",0730-4218517,"{'url': u'http://www.dianping.com/mylist/2803052', 'intro': u'\u518d\u4e5f\u4e0d\u6015\u6691\u5047\u4e0d\u9020\u5e26\u5b69\u5b50\u53bb\u54ea\u513f\u73a9\u54af\uff0c\u8fd9\u4e9b\u9910\u5385\u4e0d\u5149\u597d\u5403\uff0c\u8fd8\u597d\u73a9\uff0c\u5468\u672b\u5c31\u6709\u5403\u559d\u73a9\u7684\u4e00\u5929...', 'title': u'\u662f\u9910\u5385\u4e5f\u662f\u4e50\u56ed\uff01\u5cb3\u9633\u80fd\u73a9\u4e50\u7684\u4eb2\u5b50\u9910\u5385\u5927\u641c\u7f57'}",城市广场美食城2楼(近三和电影院),http://i2.s1.dpfile.com/pc/ac9ac1c0facca2294e27ee729678a7a2(335c221)/thumb.jpg
